Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2547","Rv2284","VBIMycTub87468_2547","PATRIC.83332.12.NC_000962.CDS.2556145.2557440.fwd","PATRIC","CDS",2556145,2557440,1296,"+","FIG01326463","PLF_1763_00002164","PGF_00772773","NP_216800.1",431,"lipM","Membrane-bound esterase LipM",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2548","Rv2285","VBIMycTub87468_2548","PATRIC.83332.12.NC_000962.CDS.2557473.2558810.fwd","PATRIC","CDS",2557473,2558810,1338,"+","FIG01344808","PLF_1763_00002539","PGF_02446839","NP_216801.1",445,,"Diacyglycerol O-acyltransferase (EC 2.3.1.20)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2549","Rv2286c","VBIMycTub87468_2549","PATRIC.83332.12.NC_000962.CDS.2558877.2559569.rev","PATRIC","CDS",2558877,2559569,693,"-","FIG00820383","PLF_1763_00208662","PGF_08225224","NP_216802.1",230,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2550",,"VBIMycTub87468_2550","PATRIC.83332.12.NC_000962.CDS.2559634.2559804.rev","PATRIC","CDS",2559634,2559804,171,"-","FIG00822659","PLF_1763_00004336","PGF_02414863",,56,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2551","Rv2287","VBIMycTub87468_2551","PATRIC.83332.12.NC_000962.CDS.2559826.2561331.fwd","PATRIC","CDS",2559826,2561331,1506,"+","FIG00008246","PLF_1763_00002160","PGF_10361261","NP_216803.1",501,"yjcE","Na+/H+ antiporter",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.241","Rv0214","VBIMycTub87468_0241","PATRIC.83332.12.NC_000962.CDS.256160.257677.fwd","PATRIC","CDS",256160,257677,1518,"+","FIG00018699","PLF_1763_00001317","PGF_02403805","NP_214728.1",505,"fadD4","CoA ligase @ Long-chain fatty-acid-CoA ligase (EC 6.2.1.3), Mycobacterial subgroup FadD4","GO:0004467|long-chain fatty acid-CoA ligase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2552","Rv2289","VBIMycTub87468_2552","PATRIC.83332.12.NC_000962.CDS.2561723.2562457.fwd","PATRIC","CDS",2561723,2562457,735,"+","FIG00002451","PLF_1763_00002555","PGF_03726554","NP_216805.1",244,"cdh","CDP-diacylglycerol pyrophosphatase (EC 3.6.1.26)","GO:0008715|CDP-diacylglycerol diphosphatase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2553","Rv2290","VBIMycTub87468_2553","PATRIC.83332.12.NC_000962.CDS.2562965.2563114.fwd","PATRIC","CDS",2562965,2563114,150,"+","FIG01495618","PLF_1763_00003608","PGF_03938739","NP_216806.1",49,"lppO","hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2554","Rv2291","VBIMycTub87468_2554","PATRIC.83332.12.NC_000962.CDS.2563174.2564028.fwd","PATRIC","CDS",2563174,2564028,855,"+","FIG00004487","PLF_1763_00061591","PGF_01586506","NP_216807.1",284,"sseB","Thiosulfate sulfurtransferase, rhodanese (EC 2.8.1.1)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2555","Rv2292c","VBIMycTub87468_2555","PATRIC.83332.12.NC_000962.CDS.2564029.2564253.rev","PATRIC","CDS",2564029,2564253,225,"-",,"PLF_1763_00000067","PGF_00777996","NP_216808.1",74,,"5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)","GO:0008930|methylthioadenosine nucleosidase activity;GO:0008782|adenosylhomocysteine nucleosidase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2556","Rv2293c","VBIMycTub87468_2556","PATRIC.83332.12.NC_000962.CDS.2564292.2565032.rev","PATRIC","CDS",2564292,2565032,741,"-","FIG00821329","PLF_1763_00000067","PGF_00777996","NP_216809.1",246,,"5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)","GO:0008930|methylthioadenosine nucleosidase activity;GO:0008782|adenosylhomocysteine nucleosidase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2557","Rv2294","VBIMycTub87468_2557","PATRIC.83332.12.NC_000962.CDS.2565387.2566550.fwd","PATRIC","CDS",2565387,2566550,1164,"+","FIG01371925","PLF_1763_00002073","PGF_03133617","NP_216810.1",387,,"Cystathionine beta-lyase, type II (EC 4.4.1.8)","GO:0004121|cystathionine beta-lyase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2558","Rv2295","VBIMycTub87468_2558","PATRIC.83332.12.NC_000962.CDS.2566847.2567410.fwd","PATRIC","CDS",2566847,2567410,564,"+","FIG00821804","PLF_1763_00003377","PGF_03978769","NP_216811.1",187,,"Colicin E2 tolerance protein CbrC-like protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2559","Rv2296","VBIMycTub87468_2559","PATRIC.83332.12.NC_000962.CDS.2567477.2568406.fwd","PATRIC","CDS",2567477,2568406,930,"+","FIG01364259","PLF_1763_00002335","PGF_00818766","NP_216812.1",309,,"Haloalkane dehalogenase (EC 3.8.1.5)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2560","Rv2297","VBIMycTub87468_2560","PATRIC.83332.12.NC_000962.CDS.2568438.2568890.fwd","PATRIC","CDS",2568438,2568890,453,"+","FIG00821772","PLF_1763_00003500","PGF_12950513","NP_216813.1",150,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2561","Rv2298","VBIMycTub87468_2561","PATRIC.83332.12.NC_000962.CDS.2568986.2570053.fwd","PATRIC","CDS",2568986,2570053,1068,"+","FIG01322374","PLF_1763_00002197","PGF_10438906","NP_216814.1",355,,"Aldo/keto reductase",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2562","Rv2299c","VBIMycTub87468_2562","PATRIC.83332.12.NC_000962.CDS.2570059.2572002.rev","PATRIC","CDS",2570059,2572002,1944,"-","FIG00000594","PLF_1763_00001541","PGF_05421852","NP_216815.1",647,"htpG","Chaperone protein HtpG","GO:0005524|ATP binding;GO:0006457|protein folding;GO:0051082|unfolded protein binding"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2563","Rv2300c","VBIMycTub87468_2563","PATRIC.83332.12.NC_000962.CDS.2572076.2572858.rev","PATRIC","CDS",2572076,2572858,783,"-","FIG00823253","PLF_1763_00002614","PGF_10420457","NP_216816.1",260,,"MBL-fold metallo-hydrolase superfamily",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2564","Rv2301","VBIMycTub87468_2564","PATRIC.83332.12.NC_000962.CDS.2573048.2573707.fwd","PATRIC","CDS",2573048,2573707,660,"+","FIG01365048","PLF_1763_00170839","PGF_08225224","NP_216817.2",219,"cut2","hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2565","Rv2302","VBIMycTub87468_2565","PATRIC.83332.12.NC_000962.CDS.2573843.2574055.fwd","PATRIC","CDS",2573843,2574055,213,"+","FIG00638284","PLF_1763_00000024","PGF_08225224","NP_216818.1",70,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2566","Rv2303c","VBIMycTub87468_2566","PATRIC.83332.12.NC_000962.CDS.2574096.2575019.rev","PATRIC","CDS",2574096,2575019,924,"-","FIG01366849","PLF_1763_00028247","PGF_00342378","NP_216819.1",307,,"Amidohydrolase",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2567","Rv2304c","VBIMycTub87468_2567","PATRIC.83332.12.NC_000962.CDS.2575016.2575225.rev","PATRIC","CDS",2575016,2575225,210,"-","FIG00820482","PLF_1763_00003692","PGF_02412638","NP_216820.1",69,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2568","Rv2305","VBIMycTub87468_2568","PATRIC.83332.12.NC_000962.CDS.2575809.2577098.fwd","PATRIC","CDS",2575809,2577098,1290,"+","FIG00821563","PLF_1763_00003314","PGF_03108850","NP_216821.1",429,,"NRPS condensation (elongation) domain containing protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2569",,"VBIMycTub87468_2569","PATRIC.83332.12.NC_000962.CDS.2577194.2577820.rev","PATRIC","CDS",2577194,2577820,627,"-","FIG00821864","PLF_1763_00003733","PGF_02412663",,208,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.242","Rv0215c","VBIMycTub87468_0242","PATRIC.83332.12.NC_000962.CDS.257783.258856.rev","PATRIC","CDS",257783,258856,1074,"-","FIG00009849","PLF_1763_00001221","PGF_02548069","NP_214729.1",357,"fadE3","Acyl-CoA dehydrogenase (EC 1.3.8.1), Mycobacterial subgroup FadE3","GO:0004085|butyryl-CoA dehydrogenase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2570","Rv2307c","VBIMycTub87468_2570","PATRIC.83332.12.NC_000962.CDS.2577851.2578672.rev","PATRIC","CDS",2577851,2578672,822,"-","FIG01353788","PLF_1763_00307800","PGF_06574151","NP_216823.1",273,,"Hydrolase, alpha/beta fold family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2571","Rv2307A","VBIMycTub87468_2571","PATRIC.83332.12.NC_000962.CDS.2579228.2579359.rev","PATRIC","CDS",2579228,2579359,132,"-","FIG01307575","PLF_1763_00003565","PGF_02412566","YP_177665.1",43,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2572",,"VBIMycTub87468_2572","PATRIC.83332.12.NC_000962.CDS.2579413.2579568.fwd","PATRIC","CDS",2579413,2579568,156,"+","FIG01311307","PLF_1763_00003885","PGF_02413091",,51,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2573","Rv2308","VBIMycTub87468_2573","PATRIC.83332.12.NC_000962.CDS.2580419.2581135.fwd","PATRIC","CDS",2580419,2581135,717,"+","FIG00821863","PLF_1763_00004105","PGF_10306500","NP_216824.1",238,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2574",,"VBIMycTub87468_2574","PATRIC.83332.12.NC_000962.CDS.2581145.2581477.fwd","PATRIC","CDS",2581145,2581477,333,"+","FIG00820164","PLF_1763_00003233","PGF_07718014",,110,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2575","Rv2309c","VBIMycTub87468_2575","PATRIC.83332.12.NC_000962.CDS.2581843.2582298.rev","PATRIC","CDS",2581843,2582298,456,"-","FIG01116662","PLF_1763_00003126","PGF_07214360","NP_216825.1",151,,"Integrase",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2576",,"VBIMycTub87468_2576","PATRIC.83332.12.NC_000962.CDS.2582315.2582440.rev","PATRIC","CDS",2582315,2582440,126,"-","FIG00822587","PLF_1763_00003696","PGF_08144386",,41,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2577",,"VBIMycTub87468_2577","PATRIC.83332.12.NC_000962.CDS.2582477.2582644.rev","PATRIC","CDS",2582477,2582644,168,"-","FIG00822829","PLF_1763_00003403","PGF_02412474",,55,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2578",,"VBIMycTub87468_2578","PATRIC.83332.12.NC_000962.CDS.2583277.2583429.fwd","PATRIC","CDS",2583277,2583429,153,"+","FIG00820783","PLF_1763_00003439","PGF_02412498",,50,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2579","Rv2310","VBIMycTub87468_2579","PATRIC.83332.12.NC_000962.CDS.2583435.2583779.fwd","PATRIC","CDS",2583435,2583779,345,"+","FIG01311529","PLF_1763_00003295","PGF_00421186","NP_216826.1",114,,"DNA binding domain, excisionase family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2580","Rv2311","VBIMycTub87468_2580","PATRIC.83332.12.NC_000962.CDS.2583812.2584408.fwd","PATRIC","CDS",2583812,2584408,597,"+","FIG01331473","PLF_1763_00003663","PGF_08225224","NP_216827.1",198,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2581","Rv2312","VBIMycTub87468_2581","PATRIC.83332.12.NC_000962.CDS.2584486.2584755.fwd","PATRIC","CDS",2584486,2584755,270,"+","FIG01427411","PLF_1763_00142539","PGF_00221433","NP_216828.1",89,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2582",,"VBIMycTub87468_2582","PATRIC.83332.12.NC_000962.CDS.2584737.2584853.rev","PATRIC","CDS",2584737,2584853,117,"-","FIG00822516","PLF_1763_00003668","PGF_02412626",,38,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2583","Rv2313c","VBIMycTub87468_2583","PATRIC.83332.12.NC_000962.CDS.2585052.2585906.rev","PATRIC","CDS",2585052,2585906,855,"-","FIG00821235","PLF_1763_00303976","PGF_08225224","NP_216829.1",284,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2584","Rv2314c","VBIMycTub87468_2584","PATRIC.83332.12.NC_000962.CDS.2585917.2587290.rev","PATRIC","CDS",2585917,2587290,1374,"-","FIG00020189","PLF_1763_00133803","PGF_00056947","NP_216830.1",457,,"TldE/PmbA family protein, Actinobacterial subgroup",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2585","Rv2315c","VBIMycTub87468_2585","PATRIC.83332.12.NC_000962.CDS.2587287.2588804.rev","PATRIC","CDS",2587287,2588804,1518,"-","FIG00018909","PLF_1763_00000323","PGF_00056929","NP_216831.1",505,,"TldD family protein, Actinobacterial subgroup",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2586","Rv2316","VBIMycTub87468_2586","PATRIC.83332.12.NC_000962.CDS.2588898.2589710.fwd","PATRIC","CDS",2588898,2589710,813,"+","FIG00007586","PLF_1763_00006755","PGF_02876233","NP_216832.1",270,"uspA","ABC transporter, permease protein 1 (cluster 1, maltose/g3p/polyamine/iron)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.243","Rv0216","VBIMycTub87468_0243","PATRIC.83332.12.NC_000962.CDS.258913.259926.fwd","PATRIC","CDS",258913,259926,1014,"+","FIG00823305","PLF_1763_00001397","PGF_00403784","NP_214730.1",337,,"2-methylfumaryl-CoA hydratase (EC 4.2.1.148)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2587","Rv2317","VBIMycTub87468_2587","PATRIC.83332.12.NC_000962.CDS.2589739.2590521.fwd","PATRIC","CDS",2589739,2590521,783,"+","FIG00501923","PLF_1763_00002264","PGF_10552060","YP_177866.1",260,"uspB","ABC transporter, permease protein 2 (cluster 1, maltose/g3p/polyamine/iron)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2588","Rv2318","VBIMycTub87468_2588","PATRIC.83332.12.NC_000962.CDS.2590518.2591840.fwd","PATRIC","CDS",2590518,2591840,1323,"+","FIG01316674","PLF_1763_00129002","PGF_07870324","NP_216834.1",440,"uspC","ABC transporter, substrate-binding protein (cluster 1, maltose/g3p/polyamine/iron)",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.25","Rv0021c","VBIMycTub87468_0025","PATRIC.83332.12.NC_000962.CDS.25913.26881.rev","PATRIC","CDS",25913,26881,969,"-","FIG01954831","PLF_1763_00145040","PGF_05326245","NP_214535.1",322,,"putative oxidoreductase, nitronate monooxygenase family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2589","Rv2319c","VBIMycTub87468_2589","PATRIC.83332.12.NC_000962.CDS.2591848.2592726.rev","PATRIC","CDS",2591848,2592726,879,"-","FIG00017615","PLF_1763_00016965","PGF_05200976","NP_216835.1",292,,"Universal stress protein family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2590","Rv2320c","VBIMycTub87468_2590","PATRIC.83332.12.NC_000962.CDS.2592723.2594153.rev","PATRIC","CDS",2592723,2594153,1431,"-","FIG01357586","PLF_1763_00023174","PGF_00416811","NP_216836.1",476,"rocE","Cationic amino acid transport integral membrane protein RocE",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2591","Rv2321c","VBIMycTub87468_2591","PATRIC.83332.12.NC_000962.CDS.2594154.2594705.rev","PATRIC","CDS",2594154,2594705,552,"-","FIG00035201","PLF_1763_00003173","PGF_02411279","NP_216837.1",183,"rocD2","hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2592","Rv2322c","VBIMycTub87468_2592","PATRIC.83332.12.NC_000962.CDS.2594699.2595364.rev","PATRIC","CDS",2594699,2595364,666,"-","FIG00031781","PLF_1763_00003251","PGF_02960640","NP_216838.1",221,"rocD1","Ornithine aminotransferase (EC 2.6.1.13); N-terminus domain","GO:0004587|ornithine-oxo-acid transaminase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2593","Rv2323c","VBIMycTub87468_2593","PATRIC.83332.12.NC_000962.CDS.2595361.2596134.rev","PATRIC","CDS",2595361,2596134,774,"-","FIG00002156","PLF_1763_00001457","PGF_00024969","NP_216839.1",257,,"NG,NG-dimethylarginine dimethylaminohydrolase 1 (EC 3.5.3.18)","GO:0016403|dimethylargininase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2594","Rv2324","VBIMycTub87468_2594","PATRIC.83332.12.NC_000962.CDS.2596334.2596780.fwd","PATRIC","CDS",2596334,2596780,447,"+","FIG01956023","PLF_1763_00159424","PGF_01424767","NP_216840.1",148,,"Transcriptional regulator, AsnC family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2595","Rv2325c","VBIMycTub87468_2595","PATRIC.83332.12.NC_000962.CDS.2597009.2597857.rev","PATRIC","CDS",2597009,2597857,849,"-","FIG00143223","PLF_1763_00000715","PGF_00060541","NP_216841.1",282,,"Transmembrane component of energizing module of ECF transporters in Mycobacteria",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2596","Rv2326c","VBIMycTub87468_2596","PATRIC.83332.12.NC_000962.CDS.2597854.2599827.rev","PATRIC","CDS",2597854,2599827,1974,"-","FIG00108957","PLF_1763_00000165","PGF_00416213","NP_216842.1",657,,"Candidate substrate-specific domain of ECF transporters in Mycobacteria / Duplicated ATPase component of energizing module of predicted ECF transporter in Mycobacteria",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.244","Rv0217c","VBIMycTub87468_0244","PATRIC.83332.12.NC_000962.CDS.259923.260831.rev","PATRIC","CDS",259923,260831,909,"-","FIG00821483","PLF_1763_00028534","PGF_00424797","NP_214731.1",302,"lipW","Esterase LipW",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2597","Rv2327","VBIMycTub87468_2597","PATRIC.83332.12.NC_000962.CDS.2599988.2600479.fwd","PATRIC","CDS",2599988,2600479,492,"+","FIG00554610","PLF_1763_00001853","PGF_12943833","NP_216843.1",163,,"Transcriptional regulator Rv2327, MarR family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2598",,"VBIMycTub87468_2598","PATRIC.83332.12.NC_000962.CDS.2600488.2600625.fwd","PATRIC","CDS",2600488,2600625,138,"+","FIG00822975","PLF_1763_00003684","PGF_02412633",,45,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2599","Rv2328","VBIMycTub87468_2599","PATRIC.83332.12.NC_000962.CDS.2600731.2601879.fwd","PATRIC","CDS",2600731,2601879,1149,"+","FIG01311212","PLF_1763_00003221","PGF_03143770","YP_177867.1",382,"PE23","PE family protein => PE23",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2600","Rv2329c","VBIMycTub87468_2600","PATRIC.83332.12.NC_000962.CDS.2601914.2603461.rev","PATRIC","CDS",2601914,2603461,1548,"-","FIG00005529","PLF_1763_00016155","PGF_10414227","NP_216845.1",515,"narK1","Uncharacterized MFS-type transporter MSMEG_0433, NarK/U family",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2601","Rv2330c","VBIMycTub87468_2601","PATRIC.83332.12.NC_000962.CDS.2603695.2604222.rev","PATRIC","CDS",2603695,2604222,528,"-","FIG00820809","PLF_1763_00056043","PGF_05430450","NP_216846.1",175,"lppP","Lipoprotein LppP",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2602","Rv2331","VBIMycTub87468_2602","PATRIC.83332.12.NC_000962.CDS.2604297.2604683.fwd","PATRIC","CDS",2604297,2604683,387,"+","FIG01956290","PLF_1763_00003702","PGF_02412644","NP_216847.1",128,,"Assimilatory nitrate reductase large subunit (EC 1.7.99.4)","GO:0008940|nitrate reductase activity"
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2603",,"VBIMycTub87468_2603","PATRIC.83332.12.NC_000962.CDS.2604738.2604866.rev","PATRIC","CDS",2604738,2604866,129,"-","FIG01325837","PLF_1763_00003846","PGF_02412946",,42,,"hypothetical protein",
"Mycobacterium tuberculosis H37Rv","83332.12","NC_000962","fig|83332.12.peg.2604","Rv2332","VBIMycTub87468_2604","PATRIC.83332.12.NC_000962.CDS.2605108.2606754.fwd","PATRIC","CDS",2605108,2606754,1647,"+","FIG00000835","PLF_1763_00002659","PGF_00024480","NP_216848.2",548,"mez","NAD-dependent malic enzyme (EC 1.1.1.38)","GO:0016619|malate dehydrogenase (oxaloacetate-decarboxylating) activity"
