Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2695","AA076_14005",,,,,"LSU ribosomal protein L34p","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1866","SA1729","VBIStaAur116463_1866",,,,"Nicotinate phosphoribosyltransferase (EC 6.3.4.21)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2074","SAOUHSC_02284","VBIStaAur99865_2074",,,,"Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2","SA0002","VBIStaAur116463_0002",,,"dnaN","DNA polymerase III beta subunit (EC 2.7.7.7)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.437","SAOUHSC_00485","VBIStaAur99865_0437",,,,"Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Drug Target","TTD","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2512","SA2316","VBIStaAur116463_2512","TTDR00559",,"srtA","LPXTG specific sortase A",,,,100,100,100,"1e-117"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.982","SAOUHSC_01071","VBIStaAur99865_0982",,,,"Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)",,"protein altering cell wall charge conferring antibiotic resistance","21899450",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2193","AA076_11455",,,,,"LSU ribosomal protein L4p (L1e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1281","SA1189","VBIStaAur116463_1281","P0C1U9","Staphylococcus aureus","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)","Ciprofloxacin","Drug target",,100,100,99,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1131","SAOUHSC_01237","VBIStaAur99865_1131",,,,"Undecaprenyl diphosphate synthase (EC 2.5.1.31)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.439","AA076_02245",,,,,"Methionyl-tRNA synthetase (EC 6.1.1.10)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"Literature","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1299","SA1205","VBIStaAur116463_1299","15926953","Staphylococcus aureus subsp. aureus N315","trpA","Tryptophan synthase alpha chain (EC 4.2.1.20)",,,"9383163",100,100,100,"1e-137"
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.498","SA0473","VBIStaAur116463_0498","P56740","Staphylococcus aureus","folB","Dihydroneopterin aldolase (EC 4.1.2.25)","'8-Amino-1,3-Dimethyl-3,7-Dihydropurine-2,6-Dione;3-(5-Amino-7-Hydroxy-[1,2,3]Triazolo[4,5-D]Pyrimidin-2-Yl)-Benzoic Acid;6-Hydroxymethyl-7,8-Dihydropterin;9-Methylguanine;3-(5-Amino-7-Hydroxy-[1,2,3]Triazolo[4,5-D]Pyrimidin-2-Yl)-N-[2-(2-(Hydroxymethyl-Phenylsulfanyl)-Benzyl]-Benzamide;3-(5-Amino-7-Hydroxy-[1,2,3]Triazolo[4,5-D]Pyrimidin-2-Yl)-N-(3,5-Dichlorobenzyl)-Benzamide;2-Amino-5-Bromo-6-Phenylpyrimidin-4-Ol;7,8-Dihydrobiopterin;7,8-Dihydroneopterin;2-AMINO-4-HYDROXYPYRIMIDINE-5-CARBOXYLIC ACID ETHYL ESTER'","Drug target",,100,100,99,"1e-63"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.444","SAOUHSC_00493","VBIStaAur99865_0444",,,"lysS","Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2108","SA1952","VBIStaAur116463_2108",,,"ant(9)","Aminoglycoside 9-nucleotidyltransferase (EC 2.7.7.-) => ANT(9)-I",,"antibiotic inactivation enzyme","2993813;1659306",,,,
"BLASTP","Human Homolog","Human","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.532","SA0506","VBIStaAur116463_0532","NP_003312.3","Homo sapiens","tuf","Translation elongation factor Tu",,,,86,99,56,"1e-162"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.867","SA0813","VBIStaAur116463_0867","Q9ZNG6","Staphylococcus aureus","mnhA","Na(+) H(+) antiporter subunit A","the monovalent cation (k(+) or na(+)):proton antiporter-3 (cpa3) family.","2.A.63.1.3","17293423;9852009",100,100,99,"0.0"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.776","V070_00776",,,,,"Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)",,"protein altering cell wall charge conferring antibiotic resistance","21899450",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.646","SA0615","VBIStaAur116463_0646",,,,"Two-component sensor histidine kinase BceS",,"regulator modulating expression of antibiotic resistance genes","25118291",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1260","V070_01267",,,,,"LSU ribosomal protein L2p (L8e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.233","SA0222","VBIStaAur116463_0233","Q7A7X2","Staphylococcus aureus (strain N315)","coa","Staphylocoagulase","the atp-binding cassette (abc) superfamily.","3.A.1.122.4","11418146",100,100,100,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2073","SAOUHSC_02283","VBIStaAur99865_2073",,,,"Acetolactate synthase small subunit (EC 2.2.1.6)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2440","SA2252","VBIStaAur116463_2440","Q2FVF0","Staphylococcus aureus (strain NCTC 8325)","opp-1D","Nickel ABC transporter, ATP-binding protein NikD (TC 3.A.1.5.3)","the atp-binding cassette (abc) superfamily.","3.A.1.5.43",,100,100,99,"1e-152"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1108","SAOUHSC_01208","VBIStaAur99865_1108",,,"rpsP","SSU ribosomal protein S16p","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.786","V070_00786",,,,,"Tyrosyl-tRNA synthetase (EC 6.1.1.1)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Drug Target","DrugBank","Staphylococcus aureus C0673","fig|1413510.3.peg.745","V070_00745",,"P39126","Bacillus subtilis (strain 168)",,"Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)","'(R)-Propylene glycol;Citric Acid;S-1,2-Propanediol;S,S-(2-Hydroxyethyl)Thiocysteine'","Drug target",,98,98,83,"1e-207"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.794","V070_00794",,,,,"Chorismate mutase I (EC 5.4.99.5) / 2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.333","AA076_01685",,,,,"SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1398","SA1299","VBIStaAur116463_1398",,,"aroC","Chorismate synthase (EC 4.2.3.5)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Antibiotic Resistance","NDARO","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.2586","SA2385","VBIStaAur116463_2586","WP_000067268.1","Bacteria","ant(9)","Aminoglycoside 9-nucleotidyltransferase (EC 2.7.7.-) => ANT(9)-I","MULTISPECIES: aminoglycoside nucleotidyltransferase ANT(9)-Ia",,,100,100,100,"1e-146"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.731","V070_00731",,,,,"LSU ribosomal protein L35p","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1032","V070_01038",,,,,"Poly(glycerophosphate chain) D-alanine transfer protein DltD","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1587","SA1471","VBIStaAur116463_1587",,,"rpmA","LSU ribosomal protein L27p","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2255","SAOUHSC_02500","VBIStaAur99865_2255",,,"rplE","LSU ribosomal protein L5p (L11e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.2033","V070_02088",,,,,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)",,"antibiotic target in susceptible species","8994972",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.430","V070_00438",,,,,"Anthranilate synthase, aminase component (EC 4.1.3.27)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","Victors","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.651","AA076_03385",,"156979014","Staphylococcus aureus subsp. aureus Mu3",,"Transcriptional regulator MgrA (Regulator of autolytic activity)",,,"18692591",100,100,100,"5e-78"
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.6","SAOUHSC_00006","VBIStaAur99865_0006","YP_039483.1","Staphylococcus aureus subsp. aureus MRSA252",,"DNA gyrase subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant;fluoroquinolone resistance gene",,99,99,98,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.15","AA076_00075",,,,,"LSU ribosomal protein L9p","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.246","AA076_01250",,"VFG002411","Staphylococcus aureus subsp. aureus MW2",,"10 kDa culture filtrate antigen CFP-10 (EsxB)",,"Secretion system;Type VII secretion system",,100,100,99,"5e-53"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1090","AA076_05600",,"Q7A652","Staphylococcus aureus (strain N315)",,"Heme transporter IsdDEF, lipoprotein IsdE","the atp-binding cassette (abc) superfamily.","3.A.1.14.17","11418146;15774886;17666394",100,100,100,"1e-167"
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1007","SA0942","VBIStaAur116463_1007","P68826","Staphylococcus aureus","def","Peptide deformylase (EC 3.5.1.88)","2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide","Drug target",,100,100,100,"1e-102"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.2637","SAOUHSC_02918","VBIStaAur99865_2637",,,"panC","Pantoate--beta-alanine ligase (EC 6.3.2.1)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLASTP","Human Homolog","Human","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1296","SAOUHSC_01416","VBIStaAur99865_1296","NP_001924.2","Homo sapiens",,"Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)",,,,50,54,54,"8e-79"
"BLAT","Drug Target","DrugBank","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.5","AA076_00025",,"P0A0K8","Staphylococcus aureus","gyrB","DNA gyrase subunit B (EC 5.99.1.3)","Novobiocin","Drug target",,100,100,100,"0.0"
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.651","AA076_03385",,"YP_003281576.1","Staphylococcus aureus subsp. aureus ED98",,"Transcriptional regulator MgrA (Regulator of autolytic activity)",,"efflux pump conferring antibiotic resistance;gene modulating antibiotic efflux",,100,100,100,"5e-78"
"K-mer Search","Antibiotic Resistance","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.441","SAOUHSC_00489","VBIStaAur99865_0441",,,,"Dihydropteroate synthase (EC 2.5.1.15)",,"antibiotic target in susceptible species","15673783",,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.470","SAOUHSC_00524","VBIStaAur99865_0470",,,"rpoB","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1003","SA0939","VBIStaAur116463_1003","G8V089","Staphylococcus aureus subsp. aureus 11819-97",,"KtrCD potassium uptake system, peripheral membrane component KtrC","the k(+) transporter (trk) family.","2.A.38.4.6",,100,100,100,"1e-120"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1103","SA1025","VBIStaAur116463_1103",,,"mraY","Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.23","SA0022","VBIStaAur116463_0023","VFG002420","Streptococcus pyogenes MGAS315",,"Virulence-associated cell-wall-anchored protein SasH (LPXTG motif); 5'-nucleotidase (EC 3.1.3.5)",,"Immune evasion",,100,100,94,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.19","SA0018","VBIStaAur116463_0019",,,"vicK","Two-component sensor kinase SA14-24","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.991","SAOUHSC_01081","VBIStaAur99865_0991","P0C1S5","Staphylococcus aureus",,"Cell surface protein IsdA, transfers heme from hemoglobin to apo-IsdC","the gram-positive bacterial hemoglobin receptor (isd) family.","9.A.39.1.2","11418146;11830639;11952908;15213324;15240116;15718231;15880095;16544250;17287214;18097052;18194816",86,87,92,"1e-162"
"BLAT","Drug Target","TTD","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.470","SAOUHSC_00524","VBIStaAur99865_0470","TTDS00226",,"rpoB","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)",,,,100,100,100,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.754","V070_00754",,,,,"DNA polymerase III alpha subunit (EC 2.7.7.7)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1722","SAOUHSC_01893","VBIStaAur99865_1722","P30329","Staphylococcus aureus",,"Arsenite/antimonite:H+ antiporter ArsB","the arsenite-antimonite (arsb) efflux family.","2.A.45.1.1","1534328",100,99,81,"1e-203"
"BLASTP","Human Homolog","Human","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1574","SAOUHSC_01726","VBIStaAur99865_1574","NP_001269714.1","Homo sapiens",,"tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13)",,,,27,93,57,"2e-41"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus subsp. aureus N315","fig|158879.11.peg.1133","SA1054","VBIStaAur116463_1133",,,,"Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Antibiotic Resistance","CARD","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.660","AA076_03430",,"AAS68233.1","Staphylococcus epidermidis",,"MFS-type transporter quinolone resistance protein NorA",,"efflux pump conferring antibiotic resistance",,97,97,81,"1e-184"
"BLAT","Transporter","TCDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.2680","AA076_13935",,"Q9KWJ6","Staphylococcus aureus",,"ABC transporter-like sensor and permease protein","the atp-binding cassette (abc) superfamily.","3.A.1.134.11",,100,100,99,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1826","V070_01846",,,,,"Dihydroxy-acid dehydratase (EC 4.2.1.9)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.297","V070_00305",,,,,"SSU ribosomal protein S15p (S13e)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1244","V070_01251",,,,,"LSU ribosomal protein L15p (L27Ae)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.1092","AA076_05610",,"VFG001323","Staphylococcus aureus subsp. aureus MW2",,"NPQTN specific sortase B",,"Iron uptake;Heme uptake",,100,100,99,"1e-139"
"BLASTP","Human Homolog","Human","Staphylococcus aureus subsp. aureus NCTC 8325","fig|93061.5.peg.1461","SAOUHSC_01605","VBIStaAur99865_1461","NP_002622.2","Homo sapiens",,"6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)",,,,96,98,56,"0.0"
"FBA","Essential Gene","PATRIC","Staphylococcus aureus C0673","fig|1413510.3.peg.1106","V070_01111",,,,,"Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)","Essential gene, predicted using metabolic flux-balance analysis in LB media","",,,,,
"BLAT","Virulence Factor","VFDB","Staphylococcus aureus subsp. aureus DSM 20231","fig|1241616.6.peg.110","AA076_00560",,"VFG001303","Staphylococcus aureus subsp. aureus MW2",,"UDP-N-acetyl-L-fucosamine synthase (EC 5.1.3.28)",,"Antiphagocytosis",,100,100,99,"1e-217"
